url,review,rating
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,Good quality ,5
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,Satisfactory ,4
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,wrong colour,4
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,Ramro lagyo,5
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,comfortable,5
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,I bought this for my grandpa .he likes it . he says it's comfortable and nice .,5
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,Looks good,5
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,Thikai xa!,4
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,Perfect ,5
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,its good,5
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,color ,1
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,Good ,5
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,Good ,5
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,ok,1
https://www.daraz.com.np/products/check-printed-boxer-for-men-pack-of-2-i103297965-s1024044647.html?mp=1,Ok,3
https://www.daraz.com.np/products/baby-toddler-walking-assistant-learning-to-walk-harness-walker-i103301949-s1024042734.html?mp=1,Quality of product is mediocre...,3
https://www.daraz.com.np/products/baby-toddler-walking-assistant-learning-to-walk-harness-walker-i103301949-s1024042734.html?mp=1,not useful in my case,3
https://www.daraz.com.np/products/baby-toddler-walking-assistant-learning-to-walk-harness-walker-i103301949-s1024042734.html?mp=1,It's okay.,4
https://www.daraz.com.np/products/amul-comfy-mens-cotton-sleeveless-vest-sando-pack-of-6-i103335595-s1024069435.html?mp=1,Good product I like it .its value for money.,5
https://www.daraz.com.np/products/amul-comfy-mens-cotton-sleeveless-vest-sando-pack-of-6-i103335595-s1024069435.html?mp=1,Not to write much.  As we  know what shando vest is the quality is same.  But price is not efficient than we purchage from market.  Service time and response is good.,2
https://www.daraz.com.np/products/amul-comfy-mens-cotton-sleeveless-vest-sando-pack-of-6-i103335595-s1024069435.html?mp=1,Comfortable and Price worthy,5
https://www.daraz.com.np/products/amul-comfy-mens-cotton-sleeveless-vest-sando-pack-of-6-i103335595-s1024069435.html?mp=1,Fits right and looks good!,5
https://www.daraz.com.np/products/amul-comfy-mens-cotton-sleeveless-vest-sando-pack-of-6-i103335595-s1024069435.html?mp=1,Good product as per price.,5
https://www.daraz.com.np/products/amul-comfy-mens-cotton-sleeveless-vest-sando-pack-of-6-i103335595-s1024069435.html?mp=1,Nice product. ,5
https://www.daraz.com.np/products/amul-comfy-mens-cotton-sleeveless-vest-sando-pack-of-6-i103335595-s1024069435.html?mp=1,Its good,5
https://www.daraz.com.np/products/protein-shaker-bottle-with-3-layer-twist-and-lock-storage-leak-proof-fitness-sports-nutrition-supplements-non-slip-mix-shake-bottle-i102166008-s1022926002.html?mp=1,Satisfied!!!!,5
https://www.daraz.com.np/products/protein-shaker-bottle-with-3-layer-twist-and-lock-storage-leak-proof-fitness-sports-nutrition-supplements-non-slip-mix-shake-bottle-i102166008-s1022926002.html?mp=1,best but one small part is not adjustable,5
https://www.daraz.com.np/products/protein-shaker-bottle-with-3-layer-twist-and-lock-storage-leak-proof-fitness-sports-nutrition-supplements-non-slip-mix-shake-bottle-i102166008-s1022926002.html?mp=1,great product,5
https://www.daraz.com.np/products/soft-eva-9-pieces-foam-floor-baby-kids-play-mat-gym-alphabet-numbers-puzzle-mats-1-to-9-i103305338-s1024045817.html?mp=1,Satisfy...its okay! Price n material matched!! :),4
https://www.daraz.com.np/products/fidget-spinner-multi-color-i101112806-s1021710126.html?mp=1,hah! the product is not good but may be at this rate it is worth full. spend a bit more and buy good one rather than this one.,2
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,Boxer feels comfortable and was delivered in time. Good job DARAZ for delivering the services in COVID 19 crisis,5
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,Good overall. It would be wonderful if larger than XXL will also be available.,4
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,"I hv ordered XXL size rather I got XL size. I hv no time to drop off, So I hv to keep it. Otherwise the product quality is good according to the price.",2
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,"I received this product today. It is of good quality. Very light. So, I like it. I am planning to buy few more pieces",5
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,Very nice quality tara colour ali janchha so highly recommend to wash properly before wearing,4
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,"It's really nice stuff, never expected it for that amount . Good job , keep it up ",5
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,Wear once and then you will not wana wear it again.. yep due to quality.. ,2
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,Very nice i like this product n i like daraz online thank you,5
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,𝙸𝚝 𝚠𝚊𝚜 𝚟𝚎𝚛𝚢 𝚗𝚒𝚌𝚎 𝚊𝚗𝚍 𝚌𝚘𝚖𝚏𝚘𝚛𝚝𝚊𝚋𝚕𝚎,5
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,ekdam ramro tara color chai alik khuilido raixa,5
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,size large magako xl aayo....worst seller,1
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,A good underwear health point of view.,5
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,it was ok.. worth paying..,5
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,thikai ho..ramro chha,5
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,nice one,5
https://www.daraz.com.np/products/buloss-printed-boxer-shorts-for-men-i103566951-s1024304739.html?mp=1,its ok,5
https://www.daraz.com.np/products/cross-khukuri-badge-i103378757-s1024094503.html?mp=1,Good,5
https://www.daraz.com.np/products/amul-bodywarmer-mens-cotton-thermal-set-i100844915-s1021392254.html?mp=1,Good Quality as per my expectation.,4
https://www.daraz.com.np/products/amul-bodywarmer-mens-cotton-thermal-set-i100844915-s1021392254.html?mp=1,सोचेको जस्तो भएन,3
https://www.daraz.com.np/products/protein-shake-bottle-500ml-i100782085-s1021240090.html?mp=1,Didn’t get the colour as i ordered,2
https://www.daraz.com.np/products/protein-shake-bottle-500ml-i100782085-s1021240090.html?mp=1,"Satisfied ,thank you!",3
https://www.daraz.com.np/products/pack-of-3-ankle-socks-blackwhitegrey-i103300963-s1024039701.html?mp=1,quality is so poor...not recommend..,5
https://www.daraz.com.np/products/pack-of-3-ankle-socks-blackwhitegrey-i103300963-s1024039701.html?mp=1,decent quality,5
https://www.daraz.com.np/products/gallon-bottle-22-litres-i102196007-s1022926003.html?mp=1,Futyo mero ta   Bekar ma pani pokhera safa garna lagayo gym ma.,5
https://www.daraz.com.np/products/nepali-flag-khukuri-cross-pin-i103372756-s1024096505.html?mp=1,खुखरी फलेग मा लगाउने पिन छैन कसरी लगाउने रिटरण,1
https://www.daraz.com.np/products/black-tactical-extreme-performance-half-fingered-gloves-i102186005-s1022900003.html?mp=1,It's perfect I love this product ,5
https://www.daraz.com.np/products/black-tactical-extreme-performance-half-fingered-gloves-i102238002-s1022952001.html?mp=1,size tulo vayo.,3
https://www.daraz.com.np/products/black-tactical-extreme-performance-half-fingered-gloves-i102238002-s1022952001.html?mp=1,I said black colour but they always put army green this is 2nd time. They don't care about or choice or what?,3
https://www.daraz.com.np/products/black-tactical-extreme-performance-half-fingered-gloves-i102238002-s1022952001.html?mp=1,The gloves received is as per the order. Good one for general bike riding purpose...,5
https://www.daraz.com.np/products/black-tactical-extreme-performance-half-fingered-gloves-i102238002-s1022952001.html?mp=1,nice..,4
https://www.daraz.com.np/products/black-tactical-extreme-performance-half-fingered-gloves-i102238002-s1022952001.html?mp=1,good,5
https://www.daraz.com.np/products/odobo-navy-blue-12-travel-bag-unisex-i100838920-s1021384299.html?mp=1,"its of poor quality and is not durable, easily damaged. I got to use it for 1 time only , so it was like use n throw product.",1
https://www.daraz.com.np/products/ninja-half-gloves-for-men-black-blue-i100850362-s1021368497.html?mp=1,ordered xl size but got large size delivered instead,2
https://www.daraz.com.np/products/ninja-half-gloves-for-men-black-blue-i100850362-s1021368497.html?mp=1,it cost me rs.75 good product,5
https://www.daraz.com.np/products/16-in-1-multi-function-bike-bicycle-cycling-mechanic-repair-tool-kit-black-i100864685-s1021400354.html?mp=1,it is a very good product for personal use . and i love this product because of all in one,5
https://www.daraz.com.np/products/16-in-1-multi-function-bike-bicycle-cycling-mechanic-repair-tool-kit-black-i100864685-s1021400354.html?mp=1,The side screw went off just after single use.. it's not that sturdy.,1
https://www.daraz.com.np/products/16-in-1-multi-function-bike-bicycle-cycling-mechanic-repair-tool-kit-black-i100864685-s1021400354.html?mp=1,Product quality is excellent I like it,5
https://www.daraz.com.np/products/16-in-1-multi-function-bike-bicycle-cycling-mechanic-repair-tool-kit-black-i100864685-s1021400354.html?mp=1,Its really good. Recommended.,5
https://www.daraz.com.np/products/spider-shaker-bottle-i100732116-s1021176296.html?mp=1,"was okay, got for free delivery, good for the price",5
https://www.daraz.com.np/products/pack-of-5-smart-cut-macho-briefs-for-men-greenbluebrownmaroonblack-i103336579-s1024071178.html?mp=1,Product is good as specified in the advertisement. Easy to buy in the online market.,5
https://www.daraz.com.np/products/pack-of-5-smart-cut-macho-briefs-for-men-greenbluebrownmaroonblack-i103336579-s1024071178.html?mp=1,Perfect.,5
https://www.daraz.com.np/products/pack-of-5-smart-cut-macho-briefs-for-men-greenbluebrownmaroonblack-i103336579-s1024071178.html?mp=1,liked it,5
https://www.daraz.com.np/products/apple-bear-breast-pump-i103574892-s1024300993.html?mp=1,Ramro xa,5
https://www.daraz.com.np/products/navy-blue-cap-for-men-i100846921-s1021380399.html?mp=1,the metal logo infront hurts.....,2
https://www.daraz.com.np/products/3-in-1-unisex-travel-bag-i103300971-s1024041722.html?mp=1,good product. Thank you.,5
https://www.daraz.com.np/products/3-in-1-unisex-travel-bag-i103300971-s1024041722.html?mp=1,Nice bag.,5
https://www.daraz.com.np/products/amul-men-long-cotton-fine-underwear-pack-of-3-multi-colour-i100722065-s1021180159.html?mp=1,meets the expectation. Though it releases color on couple wash.,3
https://www.daraz.com.np/products/amul-men-long-cotton-fine-underwear-pack-of-3-multi-colour-i100722065-s1021180159.html?mp=1,Very good. Thanks,5
https://www.daraz.com.np/products/amul-men-long-cotton-fine-underwear-pack-of-3-multi-colour-i100722065-s1021180159.html?mp=1,it was nice,5
https://www.daraz.com.np/products/amul-men-long-cotton-fine-underwear-pack-of-3-multi-colour-i100722065-s1021180159.html?mp=1,Good,5
https://www.daraz.com.np/products/summer-black-cap-for-men-i100846927-s1021380400.html?mp=1,Product is not as good as shown in picture. Fells kind of a cheap material. but price is low considering other option.Will be good if you just need cap for normal purpose. But i will recommend to spend little more money and get better cap.I got 100rs extra off voucher from daraz so it didn't cost me a much. For price i paid it is good.,5
https://www.daraz.com.np/products/summer-black-cap-for-men-i100846927-s1021380400.html?mp=1,the cap is ok but it was supposed to be a black cap. they sent me a blue one.,2
https://www.daraz.com.np/products/summer-black-cap-for-men-i100846927-s1021380400.html?mp=1,colour fades away and looks cheap and old after first wash,1
https://www.daraz.com.np/products/summer-black-cap-for-men-i100846927-s1021380400.html?mp=1,It's amazing,5
https://www.daraz.com.np/products/summer-black-cap-for-men-i100846927-s1021380400.html?mp=1,love it,5
https://www.daraz.com.np/products/body-love-mens-ultra-soft-printed-trunks-pack-of-2-underwear-i103568977-s1024308038.html?mp=1,good quality but it's size is for teenagers not for adults,5
https://www.daraz.com.np/products/body-love-mens-ultra-soft-printed-trunks-pack-of-2-underwear-i103568977-s1024308038.html?mp=1,Nice and good product,4
https://www.daraz.com.np/products/body-love-mens-ultra-soft-printed-trunks-pack-of-2-underwear-i103568977-s1024308038.html?mp=1,supper,5
https://www.daraz.com.np/products/body-love-mens-ultra-soft-printed-trunks-pack-of-2-underwear-i103568977-s1024308038.html?mp=1,Nice,3
https://www.daraz.com.np/products/pack-of-3-smart-cut-macho-briefs-for-men-greenbluebrown-i103335593-s1024068968.html?mp=1,Its okay as expectation.,4
https://www.daraz.com.np/products/floral-printed-chiffonpolyester-casual-shawl-for-women-i100780101-s1021242153.html?mp=1,too bad product ! not as advertisement,2
https://www.daraz.com.np/products/odobo-black-15-travel-bag-unisex-i100838381-s1021366442.html?mp=1,i haven't got the right product i ordered don't know whose mistake was that either the seller or the daraz hub so nothing to say anymore. Returning this wrong item and ordering for bag again hope will get right product at this time,2
https://www.daraz.com.np/products/odobo-black-15-travel-bag-unisex-i100838381-s1021366442.html?mp=1,good but the same problem of weaker stiches,3
https://www.daraz.com.np/products/odobo-black-15-travel-bag-unisex-i100838381-s1021366442.html?mp=1,little disappointed otherwise good,5
https://www.daraz.com.np/products/odobo-black-15-travel-bag-unisex-i100838381-s1021366442.html?mp=1,Looked big but is small,2
https://www.daraz.com.np/products/odobo-black-15-travel-bag-unisex-i100838381-s1021366442.html?mp=1,good,5
https://www.daraz.com.np/products/red-acrylic-half-embroidered-pashmina-shawl-for-women-i100744331-s1021210576.html?mp=1,Its Value for money. Good for gifting purpose,5
https://www.daraz.com.np/products/pack-of-3-shaped-boxer-for-men-i103299962-s1024045646.html?mp=1,size khasai thulo chaina,3
https://www.daraz.com.np/products/original-roober-boxers-for-men-cotton-pack-of-3-i100728044-s1021174110.html?mp=1,The quality is not as good as it used to be. Feels like polyester-something blend.,3
https://www.daraz.com.np/products/original-roober-boxers-for-men-cotton-pack-of-3-i100728044-s1021174110.html?mp=1,not original but ok,3
https://www.daraz.com.np/products/adjustable-reusable-washable-baby-cloth-diaper-diapers-nappy-1-diaper-5-microfibre-inserts-size-4-to-14-kg-i102220004-s1022904003.html?mp=1,Total waste of money 1 tym urine gardai sabai lick hunxa...unsatisfied,1
https://www.daraz.com.np/products/adjustable-reusable-washable-baby-cloth-diaper-diapers-nappy-1-diaper-5-microfibre-inserts-size-4-to-14-kg-i102220004-s1022904003.html?mp=1,Great!,3
https://www.daraz.com.np/products/adjustable-reusable-washable-baby-cloth-diaper-diapers-nappy-1-diaper-5-inserts-size-4-to-14-kg-i100834461-s1021340754.html?mp=1,Daiper is good but the insert they send me just napkin which is not hold urin as long time.,1
https://www.daraz.com.np/products/adjustable-reusable-washable-baby-cloth-diaper-diapers-nappy-1-diaper-5-inserts-size-4-to-14-kg-i100834461-s1021340754.html?mp=1,nice product,5
https://www.daraz.com.np/products/adjustable-reusable-washable-baby-cloth-diaper-diapers-nappy-1-diaper-5-inserts-size-4-to-14-kg-i100834461-s1021340754.html?mp=1,3 out of,2
https://www.daraz.com.np/products/adjustable-reusable-washable-baby-cloth-diaper-diapers-nappy-1-diaper-5-inserts-size-4-to-14-kg-i100834461-s1021340754.html?mp=1,Good quality nappy... thanks,5
https://www.daraz.com.np/products/baby-kids-printed-foam-play-mat-size-4feet-by-6feet-i103298998-s1024043695.html?mp=1,ok xa!,5
https://www.daraz.com.np/products/bicycle-pump-tire-puncture-repair-kit-i105689474-s1027517664.html?mp=1,Thanks for delivery on time,5
https://www.daraz.com.np/products/combo-of-5-cotton-loafer-socks-unisex-i103370836-s1024098560.html?mp=1,"2 pairs are damaged out of 5 pair, one pair has clearly visible large holes.",1
https://www.daraz.com.np/products/black-net-cap-for-men-i100844922-s1021388261.html?mp=1,not as advertised,2
https://www.daraz.com.np/products/pack-of-3-original-roober-boxers-set-color-may-vary-i103368877-s1024106646.html?mp=1,Ghatiya  boxer name ko matra orginal paisa barbad quality pani ramro xaena. thagni kaam matra vaera xa at least product ramro sangha le check garera pathaunu parxa ni.,1
https://www.daraz.com.np/products/baby-sling-carrier-with-head-support-and-detachable-base-i100824582-s1021342736.html?mp=1,Color was different than I ordered and there aas not hat as it was shown in the picture.,5
https://www.daraz.com.np/products/baby-sling-carrier-with-head-support-and-detachable-base-i100824582-s1021342736.html?mp=1,not as same in picture... useless,1
https://www.daraz.com.np/products/korean-fiber-pillow-2-sets-white-i100836462-s1021340761.html?mp=1,Plz dont fool ur customers!!!disappoint on item u have sent literally wasted my money on you daraz app,1
https://www.daraz.com.np/products/korean-fiber-pillow-2-sets-white-i100836462-s1021340761.html?mp=1,very bad finished pillow.i m very disappointed.,1
https://www.daraz.com.np/products/korean-fiber-pillow-2-sets-white-i100836462-s1021340761.html?mp=1,soft and comfy..,5
https://www.daraz.com.np/products/pack-of-4-butter-fly-printed-panties-for-women-multicolor-i100852044-s1021392327.html?mp=1,I received something very different from the picture....,1
https://www.daraz.com.np/products/babys-double-sided-waterproof-crawl-mat-carpet-big-size-i100836460-s1021348675.html?mp=1,picture yeuta ani delivery arkai. its unfair to receive the good without cheking whether its the same item or not,2
https://www.daraz.com.np/products/set-of-5-fiber-korean-cushion-white-i100828539-s1021342735.html?mp=1,nice!!,3
https://www.daraz.com.np/products/pack-of-4-floral-pattern-panties-for-women-multicolor-i100844974-s1021380478.html?mp=1,wasnt it supposed to be a pack of 4??just got pack of 3,5
